Nuevo Amanecer II,"1274 5th St Ste 1-A Woodburn, OR",40,40,0,Farmworker Hsg Dev Corp,503-981-1618,http://www.fhdc.org/,FAM FW LF,LIHTC,small_yellow,2,,
Nuevo Amanecer II,"1274 5th St Ste 1-A Woodburn, OR",40,40,0,Farmworker Hsg Dev Corp,503-981-1618,http://www.fhdc.org/,FW,LIHTC,small_yellow,2,,
Nuevo Amanecer IV,"1300 2nd Street Woodburn, OR",40,40,0,Farmworker Housing Development Corp,,,FW,LIHTC,small_yellow,2,,
Nuevo Amanecer IV,"1300 Second Street Woodburn, OR",40,40,0,Farmworker Hsg Dev Corp,503-981-1619,http://www.fhdc.org/,FAM FW,LIHTC,small_yellow,2,,
Nyssa Gardens,"1101 Park Avenue Nyssa, OR",32,32,0,Malheur Memorial Hospital District,541-372-4024,,DIS ELD,LIHTC,small_yellow,2,,
"Oak Apts, The","333 SW Oak Street Portland, OR",90,90,0,,,,ELD FAM IND,LIHTC,small_yellow,2,,
Oak Plaza Apts,"1265 E Salem Ave Albany, OR",20,20,0,Portland Habilitation Center,503-261-1266,http://www.phcnw.com/,DIS,LIHTC,small_yellow,2,,
Oak St,"Lots 4 & 5, Block 9, NW Townsite Vale, OR",1,1,0,HA of Malheur Co,541-889-9661,,FAM,LIHTC,small_yellow,2,,
Oak Terrace Apts,"2350-2490 Oak St Florence, OR",48,48,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
Oak View Congregate Care,"401 NE Anderson Grants Pass, OR",60,60,0,,541-479-2112,,ELD,LIHTC,small_yellow,2,,
Oakridge Park,"4255 Oakridge Rd Lake Oswego, OR",45,45,0,Cascade Mgmt Corp,,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Oakwood Manor,"1665 Oak Patch Rd Eugene, OR",72,72,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
Oates Orchards,"4200 Chamberlin Dr Hood River, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Oates Orchards,"4200 Chamberlin Dr Hood River, OR",6,6,0,,,,FW,LIHTC,small_yellow,2,,
Ocean Winds,"Lucky Lane Brookings, OR",40,40,0,Lovelace Properties,,,DIS FAM,LIHTC,small_yellow,2,,
OHA Apts,"300 SE M St Grants Pass, OR",10,10,0,Options for So Oregon,541-476-2373,,FAM,LIHTC,small_yellow,2,,
Oleson Woods Apts,"9055 SW 91st Ave Tigard, OR",32,32,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,FAM,LIHTC,small_yellow,2,,
Olsen Honey Farms,"2532 Waverly Dr SE Albany, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Olson & 2nd,"Olson & 2nd St Haines, OR",1,1,0,Northeast Oregon Housing Authority,541-963-5360,http://neoha.org/,FAM,LIHTC,small_yellow,2,,
Omeg Orchards - 3 camps,"2964 & 3615 Dry Hollow Lane; 3220 Cherry Hts Rd The Dalles, OR",43,43,0,,,,FW,LIHTC,small_yellow,2,,
Omeg Orchards - Lower Camp Picker Unit,"2964 Dry Hollow Lane The Dalles, OR",5,5,0,,,,FW,LIHTC,small_yellow,2,,
Omer Apts,"538 East Main Cottage Grove, OR",12,12,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,,LIHTC,small_yellow,2,,
Omer Apts RFA,"17-25 N 6th Cottage Grove, OR",12,12,0,St Vincent dePaul Society of Lane County Inc,541-743-1735,http://www.svdp.us/,DIS,LIHTC,small_yellow,2,,
On Your Own,"1025 SE Kane Drive Gresham, OR",7,7,0,Mainstream Hsg,541-484-4868,,DIS,LIHTC,small_yellow,2,,
Ontario Auto Court,"92 NW 2nd St Ontario, OR",7,7,0,Malheur Council on Aging,541-889-7651,,,LIHTC,small_yellow,2,,
Ontario Farm Labor Hsg,"SE 7th Street Ontario, OR",30,30,0,,,,FAM FW,LIHTC,small_yellow,2,,
Orange St,"35 N Orange St Medford, OR",1,1,0,Jackson Co MH,541-776-7355,,DIS,LIHTC,small_yellow,2,,
Orchard Apts OLTC,"Willakenzie & Kings Eugene, OR",25,25,0,,,,FAM,LIHTC,small_yellow,2,,
Orchard Knoll,"1401 NW Veterans Way Roseburg, OR",65,65,0,HA of Douglas Co,541-673-6549,,ADR HOM IND VETS,LIHTC,small_yellow,2,,
Orchard Park Apts,"4100 Kacey Circle Salem, OR",224,224,0,,503-393-2000,,DIS FAM,LIHTC,small_yellow,2,,
Orchard Plaza,"1310 E 27th McMinnville, OR",60,60,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,DIS ELD,LIHTC,small_yellow,2,,
Orchard View Main Camp,"4035 Skyline Rd The Dalles, OR",28,28,0,,,,FW,LIHTC,small_yellow,2,,
Oregon Trail Youth Project,"1710, 1712 E 10th Street The Dalles, OR",3,3,0,Columbia Cascade Housing Corp,541-296-3397,http://columbiacascadehousingcorp.org/,ADR HOM YO,LIHTC,small_yellow,2,,
Oregon Veterans' Home,"Columbia View Drive E The Dalles , OR",151,151,0,,,,DIS,LIHTC,small_yellow,2,,
Our House,"2727 SE Alder Portland, OR",14,14,0,Our House of Portland,503-234-0175,,HIV,LIHTC,small_yellow,2,,
Outside In,"1128 SW 13th Ave Portland, OR",22,22,0,Outside In,503-535-3801,,HOM,LIHTC,small_yellow,2,,
Overman House,"4340 Old Dufur Rd S The Dalles, OR",1,1,0,,,,FW,LIHTC,small_yellow,2,,
Owens-Adair,"1508 Exchange St Astoria, OR",46,46,0,,,,DIS ELD,LIHTC,small_yellow,2,,
Pacific Pines Apts,"On Chicago between 5th & 9th Sts Bandon, OR",31,31,0,Legacy Senior Living LLC,425-212-3141,,DIS ELD,LIHTC,small_yellow,2,,
Pacific Towers,"3333 NW 4th Ave Portland, OR",156,156,0,Pinnacle Reality Mgmt,503-242-0011,,ELD,LIHTC,small_yellow,2,,
Park at Emerald Village,"1950 N 2nd St Springfield, OR",96,96,0,Steadfast Companies,503-246-3303,,LF SPF,LIHTC,small_yellow,2,,
Park Avenue Apts,"1469 Park Ave Woodburn, OR",26,26,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Park Manor,"42 Market St Lebanon, OR",40,40,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Park Rose,"2078 6th Ave S; 1635 Santiam Rd; 1855 7th Ave; Burkhart Albany, OR",13,13,0,Albany Partnership,541-926-5451,,FAM,LIHTC,small_yellow,2,,
Park St Apts,"603 NW Silver Street Enterprise, OR",11,11,0,Chrisman Dev & Mgmt,541-426-4964,,DIS ELD,LIHTC,small_yellow,2,,
Park Terrace Apts,"315 N Alberta Street Portland, OR",88,88,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Park Vista,"10914 SE Stark Portland, OR",59,59,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM IND,LIHTC,small_yellow,2,,
Park West - Coos Bay,"1055 Anderson Ave Coos Bay, OR",22,22,0,ORCCA,541-888-7020,,,LIHTC,small_yellow,2,,
Park West - Independence,"1060 E St Independence, OR",19,19,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,,LIHTC,small_yellow,2,,
Park West - Independence RFA,"1036-1074 E St Independence, OR",19,19,0,Polk CDC,503-831-3173,,FAM FW,LIHTC,small_yellow,2,,
Parkside Village,"2794 NE Douglas Avenue Roseburg, OR",36,36,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Parkview,"41 Garfield Street Ashland, OR",6,6,0,ACCESS Inc,541-779-6691,,FAM,LIHTC,small_yellow,2,,
Parkview Apts,"421 NW Ridge Rd Hammond, OR",36,36,0,,503-223-6327,,FAM,LIHTC,small_yellow,2,,
Parkview OLTC,"419 S Main St Warrenton, OR",38,38,0,Pinnacle-Leslie Johnstone,503-974-9004,,FAM,LIHTC,small_yellow,2,,
Parkview Village Apts - Ontario,"986 NW 4th St Ontario , OR",48,48,0,HA of Malheur Co,541-889-9661,,FAM,LIHTC,small_yellow,2,,
Parkway Village Apts - Salem,"3143 7th Place NE Salem, OR",124,124,0,HA of the City of Salem,503-588-6459,,FAM,LIHTC,small_yellow,2,,
Parole Transitional Hsg,"3320 A Kay Street Baker City, OR",8,8,0,Baker County P&P,541-523-8217,,HOM RO,LIHTC,small_yellow,2,,
Partners Place,"1661 NW Harrison Corvallis, OR",8,8,0,Linn-Benton HA,541-928-6901,,HOM,LIHTC,small_yellow,2,,
Pathways,"185 North Fourth Street St Helens , OR",3,3,0,CCMH,503-397-5211,,IND,LIHTC,small_yellow,2,,
"Patton Home, The","4619 N Michigan Ave Portland, OR",63,47,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,DIS ELD RO,LIHTC,small_yellow,2,,
PCRI Scattered Site Project I,"37 NE 127th & 5319 NE 24th Portland, OR",11,11,0,Ptld Cmty Reinvestment Init,503-288-2923,,FAM,LIHTC,small_yellow,2,,
Pear Blossom Orchard,"7200 Old Parkdale Rd Parkdale, OR",8,8,0,,,,FW,LIHTC,small_yellow,2,,
Pearl Ct Apts,"920 NW Kearney St Portland, OR",199,199,0,Bowen Property Mgmt,503-684-1123,,ELD,LIHTC,small_yellow,2,,
Pelican Place,"320 NW 3rd St Newport, OR",12,12,0,Dolphin RE,541-265-6638,,HOM,LIHTC,small_yellow,2,,
Pelican's Perch,"1216 Moore Street Brookings, OR",24,24,0,Lovelace Properties,541-479-2112,,ELD,LIHTC,small_yellow,2,,
Pendleton Square Apts I,"300 SW 28th Dr Pendleton, OR",30,30,0,NW RE Capital Corp,208-375-9407,http://nwrecc.org/,FAM,LIHTC,small_yellow,2,,
Pendleton Square Apts II,"294 SW 28th Dr Pendleton, OR",15,15,0,NW RE Capital Corp,208-375-9407,http://nwrecc.org/,FAM,LIHTC,small_yellow,2,,
Periwinkle Creek Apts,"2070 SE Queen Ave Albany, OR",79,79,0,Bowen Property Mgmt,503-684-1123,,FAM,LIHTC,small_yellow,2,,
Periwinkle Place,"Not Disclosed Albany, OR",32,32,0,Cascade Mgmt - Wilsonville,503-862-7788,http://www.cascade-management.com/,SN,LIHTC,small_yellow,2,,
Perry House,"5903, 5915, 5925 N Maryland Portland, OR",20,20,0,Delaunay MH,503-285-9871,,DIS,LIHTC,small_yellow,2,,
Peter Paulson Apts,"1235 SW Market Street Portland, OR",92,92,0,Bowen Property Mgmt,503-684-1123,,FAM IND,LIHTC,small_yellow,2,,
Pickford/Leonard,"2600 SW Pickford Corvallis, OR",10,10,0,Neel Management,541-895-8801,http://www.nmteam.com/,FAM,LIHTC,small_yellow,2,,
Pier Park Apts,"8734 N Columbia Blvd Portland , OR",164,164,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,FAM,LIHTC,small_yellow,2,,
Pine Point Apts,"12031 SE Pine Street Portland, OR",24,24,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,DIS,LIHTC,small_yellow,2,,
Pine Tree,"209 NW Glenhart Ave Winston, OR",36,36,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Pinehurst Apts,"1502 21st St La Grande, OR",46,46,0,Chrisman Dev & Mgmt,541-426-4964,,FAM,LIHTC,small_yellow,2,,
"Pines, The","1550 W 15th Florence, OR",25,25,0,NW RE Capital Corp,208-947-8593,http://nwrecc.org/,FAM,LIHTC,small_yellow,2,,
Pineview Apts,"304 W Alder Joseph, OR",24,24,0,Syringa Property Mgmt,208-336-4610,,FAM,LIHTC,small_yellow,2,,
Pioneer Commons,"215 SW Thorne St Milton-Freewater, OR",16,16,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,DIS,LIHTC,small_yellow,2,,
Pioneer House Shelter,"Astoria, OR",20,20,0,,,,,LIHTC,small_yellow,2,,
Pioneer Place Apts,"220 SE 106th Avenue Portland, OR",10,10,0,Portland Habilitation Center,503-261-1266,http://www.phcnw.com/,DIS,LIHTC,small_yellow,2,,
Pisgah Home Colony,"7511 SE Henry St Portland, OR",30,30,0,Cascadia Behavioral Health Care,503-412-6430,http://www.cascadiabhc.org/,DIS,LIHTC,small_yellow,2,,
Plaza de Cedro,"10809 NE Fremont St Portland, OR",6,6,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,LF,LIHTC,small_yellow,2,,
Plaza Los Robles,"415 Toliver Street Molalla, OR",24,24,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,FW,LIHTC,small_yellow,2,,
Powell Boulevard Apts,"2105 SE Powell Blvd Portland , OR",20,20,0,REACH Community Development,503-231-0682,http://reachcdc.org/,ADR DIS,LIHTC,small_yellow,2,,
Powell Plaza I,"13320 Powell SE Blvd  Portland, OR",47,47,0,Heartland Realy Investors,360-574-7885,,ELD,LIHTC,small_yellow,2,,
Powell Plaza II,"13320 Powell SE Blvd  Portland, OR",20,20,0,Heartland Realy Investors,360-574-7885,,ELD,LIHTC,small_yellow,2,,
Prairie House,"115 Deer Street Prineville, OR",8,8,0,Cascade Mgmt - Jon Klein,503-682-7788,http://www.cascade-management.com/,DIS,LIHTC,small_yellow,2,,
Prairie View,"560 - 588 N Danebo Ave Eugene, OR",64,64,0,Jennings & Co,541-683-2271,,FAM,LIHTC,small_yellow,2,,
Prescott Terrace,"5725 NE Prescott Portland, OR",50,50,0,Cascadia Behavioral Healthcare,503-412-6430,http://www.cascadiabhc.org/,ADR DIS HOM RO,LIHTC,small_yellow,2,,
Princeton Court,"842 W Princeton Roseburg, OR",26,26,0,,541-895-8801,,DIS FAM,LIHTC,small_yellow,2,,
Project Network Center,"2631 N Mississippi Portland, OR",19,19,0,African Amercian Health Coalition,503-413-1850,,ADR,LIHTC,small_yellow,2,,
Putnam Lofts,"750 NW Lava Rd Bend, OR",10,10,0,Guardian Real Estate Services,,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Putnam Pointe,"750 NW Lava Rd Bend, OR",33,33,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,FAM IND,LIHTC,small_yellow,2,,
Quail Court Apts,"800-888 South Imperial Ave Burns, OR",40,40,0,Glennie Property Investments,503-371-8014,,FAM,LIHTC,small_yellow,2,,
Quail Run Apts,"20 N Erickson St Shady Cove , OR",24,24,0,HA of Jackson Co,541-779-5785,,FAM,LIHTC,small_yellow,2,,
Queen Anne Apts,"142 E Elmore Street Lebanon, OR",98,98,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Quimby Apartments Renewal,"455 NE Quimby Ave Bend, OR",52,52,0,Cascade Mgmt Corp,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Quincy Group Home,"78791Quincy Mayger Road Clatskanie, OR",1,1,0,Community Access Services,503-533-4373,,DIS,LIHTC,small_yellow,2,,
RAH II,"1545 30th Ave NE Salem , OR",5,5,0,Residential Alternative Hsg Svcs,503-581-4320,,DIS,LIHTC,small_yellow,2,,
Rain Garden Apts,"29197 SW Orleans Ave Wilsonville, OR",30,30,0,Cascadia Behavioral Healthcare,503-889-2565,http://www.cascadiabhc.org/,DIS,LIHTC,small_yellow,2,,
Ramo Flat Apts,"1091 South Main St Union, OR",11,11,0,Chrisman Dev & Mgmt,541-426-4964,,DIS ELD,LIHTC,small_yellow,2,,
"Ramona Apts, The","1550 NW 14th Ave Portland, OR",138,138,0,Pinnacle,503-242-0011,,FAM,LIHTC,small_yellow,2,,
Red Oak Manor,"915 SW L Street Grants Pass, OR",8,8,0,Options for So Oregon,541-476-2373,,DIS,LIHTC,small_yellow,2,,
Redwood Commons,"2161 NE Lafayette Ave McMinnville, OR",64,64,0,FPI Mgmt,916-817-9693,,FAM,LIHTC,small_yellow,2,,
Redwood Park Apts,"4103 W 18th Ave Eugene, OR",232,232,0,Riverstone Residential,503-546-5746,,FAM,LIHTC,small_yellow,2,,
Reedville Apts,"21141 SW Alexander St Aloha, OR",49,49,0,Princeton Property Mgmt,503-794-9004,http://www.princetonproperty.com/,FAM FW,LIHTC,small_yellow,2,,
Reindeer Meadows,"1601 SW Reindeer Ave Redmond, OR",50,50,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,ELD,LIHTC,small_yellow,2,,
Rempel Migrant Hsg (RFP),"2055 Steele Rd The Dalles, OR",14,14,0,,,,FW,LIHTC,small_yellow,2,,
Renaissance Ct - Villebois,"11520 SW Zurich Street Wilsonville, OR",21,21,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,DIS,LIHTC,small_yellow,2,,
Restoration House,"208 N Holladay Seaside, OR",1,1,0,Restoration House,,,HOM,LIHTC,small_yellow,2,,
Rice House,"1047 Rice Avenue Roseburg, OR",1,1,0,United Community Action Network,541-492-3510,http://www.ucancap.org/,FAM IND,LIHTC,small_yellow,2,,
Richardson Bridge,"1210 Acorn Park Rd Eugene, OR",32,32,0,,541-485-6991,,DIS FAM HOM,LIHTC,small_yellow,2,,
Richland School Senior Housing,"42008 Moody Road Richland, OR",10,10,0,Northeast Oregon Housing Authority,,http://neoha.org/,ELD,LIHTC,small_yellow,2,,
Richmond Place,"4147 SE Division St Portland, OR",20,20,0,Impact NW,503-988-6000,,FAM HOM,LIHTC,small_yellow,2,,
Rickreall Creek Townhomes,"277 SW Walnut Ave Dallas, OR",36,36,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
"Ridge Apts, The","3340 SE Harbor Dr Lincoln City, OR",80,80,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Ridgecrest Timbers Apts,"8870 N Columbia Portland, OR",97,97,0,GSL Properties,503-224-2554,http://www.gslproperties.com/,FAM IND,LIHTC,small_yellow,2,,
Ridgemont Apts,"2210 SW 19th St Redmond, OR",46,46,0,Chrisman Dev & Mgmt,541-426-4965,,FAM,LIHTC,small_yellow,2,,
Ridgeview Commons,"2112 NE Laughlin Rd Prineville, OR",40,40,0,Glennie Property Investments,503-371-8014,,FAM IND,LIHTC,small_yellow,2,,
Ridgeway Village,"3117 Ridgeway  Reedsport, OR",8,8,0,NW RE Capital Corp,208-947-8593,http://nwrecc.org/,ELD,LIHTC,small_yellow,2,,
Riley Hill 4-plexes,"1064-1070 NW 6th, 1061-1067 NW 5th Ontario, OR",8,8,0,,541-889-7483,,FAM,LIHTC,small_yellow,2,,
Rio Bella,"1650 Hope Ave Hood River, OR",54,54,0,Cascade Mgmt Corp,,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Rio Vista Migrant Hsg (RFP),"308 E 2nd St Nyssa, OR",48,48,0,HA of Malheur Co,541-889-9661,,FW,LIHTC,small_yellow,2,,
River Glen Apts,"1055 Risley Gladstone, OR",44,44,0,Guardian Real Estate Services,503-228-5668,http://www.gres.com/,ELD FAM,LIHTC,small_yellow,2,,
River Tree,"224 SW Rogue River Avenue Grants Pass, OR",27,27,0,HA of Jackson County,541-779-5785,,FAM SPF,LIHTC,small_yellow,2,,
River View Place Apts,"635 3rd Ave Albany, OR",40,40,0,River View Place Apts LP,503-799-9454,,ELD,LIHTC,small_yellow,2,,
River View Terrace Apartments,"2030 Wallace Road NW Salem, OR",40,40,0,Cascade Management Corporation,,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Riverside Apts,"611 South Main Street Prineville, OR",40,40,0,Cascade Mgmt - Jon Klein,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
"Riverside Apts, The","1600 9th Ct Hood River, OR",26,26,0,Cascade Mgmt,503-682-7788,http://www.cascade-management.com/,FW,LIHTC,small_yellow,2,,
Riverside Manor Apts I,"1575 Hawthorne Ave Reedsport, OR",16,16,0,NW RE Capital Corp,208-947-8593,http://nwrecc.org/,ELD,LIHTC,small_yellow,2,,
Riverside Manor Apts II,"1595 Hawthorne Ave Reedsport, OR",8,8,0,NW RE Capital Corp,208-947-8593,http://nwrecc.org/,ELD,LIHTC,small_yellow,2,,
Riverside Terrace,"200 SE Riverside Dr Sheridan, OR",27,27,0,Yamhill Co HA,503-843-3807,,ELD,LIHTC,small_yellow,2,,
"Robb Sander Project, The","1310 Powell Way SE / 2131 Salem Ave Albany, OR",2,2,0,Chamberlin House,541-967-7729,,DIS,LIHTC,small_yellow,2,,
"Rockwood Building, The","124 NE 181st Ave Portland, OR",47,47,0,Housing NW,,,FAM HOM,LIHTC,small_yellow,2,,
Rockwood Landing,"19045 SE Yamhill Street Portland, OR",36,36,0,Income Property Management Co.,503-223-6327,http://www.ipmco.com/,FAM FW,LIHTC,small_yellow,2,,
Rogue Retreat,"525 N Riverside Medford, OR",11,11,0,Rogue Retreat,541-773-4004,,HOM,LIHTC,small_yellow,2,,
Rogue River Estates,"1395 Popular Dr Medford, OR",94,94,0,HA of Jackson Co,541-779-5785,,DIS ELD,LIHTC,small_yellow,2,,
Rogue Terrace,"641 N River Road Rogue River, OR",32,32,0,Cascade Mgmt Corp,541-476-1142,http://www.cascade-management.com/,DIS ELD,LIHTC,small_yellow,2,,
Rogue View Gardens,"1100 SE Fruitdale Dr Grants Pass, OR",60,60,0,,541-479-2112,,DIS FAM,LIHTC,small_yellow,2,,
Ron Rivers,"4725 Culbertson Rd Parkdale, OR",2,2,0,,,,FW,LIHTC,small_yellow,2,,
Rondel Court (RFP),"180 Fenton Avenue Molalla, OR",30,30,0,Cascade Mgmt-Sonia Romero,503-682-7788,http://www.cascade-management.com/,FW,LIHTC,small_yellow,2,,
Roosevelt Crossing Transitional Housing,"338 Hwy 99 N Eugene, OR",45,45,0,Sponsors  Inc.,541-485-8341,,HOM RO,LIHTC,small_yellow,2,,
Rose Garden Apts,"1021 9th St The Dalles, OR",8,8,0,Columbia Cascade Housing Corp,541-296-3397,http://columbiacascadehousingcorp.org/,,LIHTC,small_yellow,2,,
Rose Homes,"3920 SE Roswell / 5715 SE 72nd Portland, OR",10,10,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Rose Schnitzer Tower,"1430 SW 12th Portland, OR",235,235,0,Harsch Investments,503-242-2900,,ELD,LIHTC,small_yellow,2,,
Rose Villa Apts,"2525 NE Stephens Roseburg, OR",91,91,0,GSL Properties - Sumer Bradley,503-224-2554,http://www.gslproperties.com/,FAM IND,LIHTC,small_yellow,2,,
Roselyn Apartments,"424 NW 21st Ave Portland, OR",31,31,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Roselyn Villa,"4721 NE Killingsworth Portland, OR",4,4,0,Charles Iheanacho,503-283-6071,,HIV,LIHTC,small_yellow,2,,
Rosemont Court,"597 North Dekum St Portland, OR",100,100,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,ELD,LIHTC,small_yellow,2,,
Rosemont School,"9911 SE Mount Scott Blvd Portland, OR",50,50,0,,,,CH,LIHTC,small_yellow,2,,
Rosemont Town Homes,"621,628,645 N Saratoga St; 6923 N Kerby Portland, OR",18,18,0,Cascade Mgmt - Wilsonville,503-682-7788,http://www.cascade-management.com/,FAM,LIHTC,small_yellow,2,,
Rosewood Apts,"4810 NE Sandy Blvd Portland , OR",35,35,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,HIV HOM,LIHTC,small_yellow,2,,
Rosewood Terrace,"235 Pearl St Oregon City, OR",38,38,0,NW RE Capital Corp,208-947-8539,http://nwrecc.org/,FAM,LIHTC,small_yellow,2,,
Ross Lane,"2640-2652 Ross Ln; 500-552 Helen Eugene, OR",36,36,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,FAM,LIHTC,small_yellow,2,,
Royal Building,"509 Main Street Springfield, OR",33,33,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,ELD FAM DIS,LIHTC,small_yellow,2,,
Royal Palm,"310 NW Flanders Portland, OR",30,30,0,Cascadia Behavioral Healthcare,503-412-6430,http://www.cascadiabhc.org/,DIS HOM,LIHTC,small_yellow,2,,
Russet & Morris Green Plexes,"76 NE Russet & 523 NE Morris Portland, OR",5,5,0,Ptld Cmty Reinvestment Init,503-288-2923,,DIS FAM,LIHTC,small_yellow,2,,
Rusty's House,"23 SE Kirk Place Pendleton , OR",7,7,0,Eastern Oregon Alcoholism Fnd,541-276-6544,,ADR,LIHTC,small_yellow,2,,
Safehaven Shelter,"4610-20 North Maryland Ave Portland, OR",10,10,0,YWCA of Greater Portland,503-294-7422,,FAM HOM,LIHTC,small_yellow,2,,
Sage Court,"10 & 12 SW Sage Ct Hermiston, OR",36,36,0,,541-923-6607,,ELD,LIHTC,small_yellow,2,,
Sagewind Manor,"200 Dewey Street Moro, OR",12,12,0,Columbia Cascade Housing Corp,541-296-3397,http://columbiacascadehousingcorp.org/,ELD,LIHTC,small_yellow,2,,
Salmon Run,"7035 NE Echo Ct Newport, OR",40,40,0,HA of Lincoln Co,541-265-5326,,FW,LIHTC,small_yellow,2,,
Salmonberry Knoll,"1306 S Wahanna Av Seaside, OR",36,36,0,Legacy Senior Living LLC,425-423-0304,,FAM,LIHTC,small_yellow,2,,
Samaritan Village,"285 NW 35th St Corvallis, OR",84,84,0,Cascade Mgmt-Grants Pass,541-476-1142,http://www.cascade-management.com/,DIS ELD,LIHTC,small_yellow,2,,
Sandhill Villa Apts,"150 S Wahanna Rd Seaside, OR",32,32,0,Guardian Real Estate Services,503-802-3600,http://www.gres.com/,FAM,LIHTC,small_yellow,2,,
Sandvig House Renovation,"10313 SW 69th Ave Tigard, OR",1,1,0,Luke-Dorf Inc,503-726-3691,,DIS,LIHTC,small_yellow,2,,
Sandy House,"2216 Sandy Drive Eugene, OR",1,1,0,Oregon Supported Living Program,541-343-4196,,DIS,LIHTC,small_yellow,2,,
Sandy Vista Phase I,"40747 SE Hwy 26 Sandy, OR",30,30,0,Cascade Mgmt-Sonia Romero,503-682-7788,http://www.cascade-management.com/,FAM FW,LIHTC,small_yellow,2,,
Sandy Vista Phase II,"40747 SE Highway 26 Sandy, OR",24,24,0,Cascade Mgmt-Sonia Romero,503-682-7788,http://www.cascade-management.com/,FAM FW,LIHTC,small_yellow,2,,
Santa Clara,"190 Ferndale Eugene, OR",1,1,0,Oregon Supported Living Program,541-343-4196,,DIS,LIHTC,small_yellow,2,,
Santa Clara Place,"120 - 194 Santa Clara Ave Eugene, OR",60,60,0,St Vincent dePaul Society of Lane County Inc,541-687-5820,http://www.svdp.us/,DIS ELD FAM HOM YO,LIHTC,small_yellow,2,,
Santiam Farms,"4724 Buena Vista Rd S Jefferson, OR",4,4,0,,,,FW,LIHTC,small_yellow,2,,
Scattered Multi-plexes,"223 NE Shaver; 814 N Webster; 4825 NE Cleveland; 3958 NE Garfield Portland, OR",14,14,0,Sabin CDC,503-287-3496,http://sabincdc.org/,FAM,LIHTC,small_yellow,2,,
Scenic Heights,"1847 Scenic Ave Central Point, OR",48,48,0,HA of Jackson Co,541-779-5785,,FAM,LIHTC,small_yellow,2,,
"Schaeffer House, The","928 SE Pine Street Roseburg , OR",2,2,0,United Community Action Network,541-672-3446,http://www.ucancap.org/,IND,LIHTC,small_yellow,2,,
Schantz House,"1440 Shortridge SE Albany, OR",1,1,0,OR Mennonite Residential Svcs,541-812-7735,,DIS,LIHTC,small_yellow,2,,
"Scheler House Project, The","1921 Waverly Ave SE Albany, OR",1,1,0,Chamberlin House,541-967-7729,,DIS,LIHTC,small_yellow,2,,
